indexList,ID,Occ_CY,Occ_PY,Occ_Chg,ADR_CY,ADR_PY,ADR_Chg,RevPAR_CY,RevPAR_PY,RevPAR_Chg,Day,Month,Year,UOM,Date
1000,O‘ahu Upper Upscale ,0.881378798,0.890171519,-0.008792722,255.8160857,254.7820801,0.004058392,225.47,226.8,-0.005864198,1,12,2018,YTD,12/1/2018
1001,O‘ahu Upscale,0.803992871,0.770292901,0.033699969,210.994226,198.2088101,0.064504781,169.64,152.68,0.111082002,1,12,2018,YTD,12/1/2018
1002,O‘ahu Upper Midscale,0.831915178,0.825755028,0.00616015,155.9122546,150.3142997,0.037241666,129.71,124.12,0.045037061,1,12,2018,YTD,12/1/2018
1003,O‘ahu Midscale & Economy,0.866175036,0.872400873,-0.006225837,134.2998141,127.2509059,0.055393776,116.33,111.01,0.04792361,1,12,2018,YTD,12/1/2018
1004,Maui County,0.758598866,0.770134444,-0.011535578,385.3879194,353.6367797,0.089784608,292.35,272.35,0.073434918,1,12,2018,YTD,12/1/2018
1005,Wailea,0.870984378,0.84634728,0.024637098,584.7909169,538.2174071,0.086532894,509.34,455.52,0.118150685,1,12,2018,YTD,12/1/2018
1006,Lahaina/Kā‘anapali/Kapalua,0.748993363,0.773705747,-0.024712384,322.0094668,296.5334762,0.085912697,241.18,229.43,0.051213878,1,12,2018,YTD,12/1/2018
1007,Other Maui County,0.77079945,0.765661453,0.005137997,463.6116853,425.9090378,0.088522769,357.35,326.1,0.0958295,1,12,2018,YTD,12/1/2018
1008,Maui County Luxury,0.777153929,0.756834167,0.020319762,643.3407848,601.0055538,0.070440665,499.97,454.86,0.099173372,1,12,2018,YTD,12/1/2018
1009,Maui County Upper Upscale & Upscale,0.760296933,0.784442696,-0.024145763,299.9295692,276.2327921,0.085785532,228.04,216.69,0.052378975,1,12,2018,YTD,12/1/2018
1010,Island of Hawai‘i,0.722015348,0.748248944,-0.026233596,261.4349658,249.0393869,0.049773568,188.76,186.34,0.012987013,1,12,2018,YTD,12/1/2018
1011,Kohala Coast,0.695788124,0.732816837,-0.037028713,370.6629344,348.8207775,0.062617133,257.9,255.62,0.00891949,1,12,2018,YTD,12/1/2018
1012,Kaua‘i,0.75422337,0.757112361,-0.002888991,291.4513316,263.8674083,0.104537061,219.82,199.78,0.100310341,1,12,2018,YTD,12/1/2018
1013,State of Hawai‘i,0.794889039,0.822972928,-0.028083889,298.8544087,295.0253439,0.012978766,237.56,242.8,-0.021581549,1,1,2019,MTD,1/1/2019
1014,Luxury Class,0.733577534,0.773835422,-0.040257888,606.8404117,612.1426539,-0.008661775,445.16,473.7,-0.060249103,1,1,2019,MTD,1/1/2019
1015,Upper Upscale Class,0.82372359,0.846993143,-0.023269553,293.8320294,285.4715285,0.029286637,242.04,241.79,0.001033955,1,1,2019,MTD,1/1/2019
1016,Upscale Class,0.75272473,0.784763412,-0.032038682,225.7969548,218.6843156,0.032524688,169.96,171.62,-0.009672532,1,1,2019,MTD,1/1/2019
1017,Upper Midscale Class,0.830337828,0.842907089,-0.012569261,165.7492296,162.1484908,0.022206428,137.63,136.68,0.006950541,1,1,2019,MTD,1/1/2019
1018,Midscale & Economy Class,0.822881879,0.874642052,-0.051760173,196.9179728,189.0182579,0.041793396,162.04,165.32,-0.01984031,1,1,2019,MTD,1/1/2019
1019,O‘ahu ,0.825643852,0.831134198,-0.005490346,242.6975655,239.4495569,0.01356448,200.38,199.01,0.006884076,1,1,2019,MTD,1/1/2019
1020,Waikīkī ,0.830888882,0.840175094,-0.009286212,238.2746897,235.5271308,0.011665573,197.98,197.88,0.000505357,1,1,2019,MTD,1/1/2019
1021,Other O‘ahu ,0.794941026,0.777469466,0.01747156,269.7585195,264.6100241,0.019456918,214.44,205.73,0.042337044,1,1,2019,MTD,1/1/2019
1022,O‘ahu Luxury,0.686058493,0.70009157,-0.014033077,527.6857671,524.5902084,0.005900908,362.02,367.26,-0.014267821,1,1,2019,MTD,1/1/2019
1023,O‘ahu Upper Upscale ,0.84997002,0.856223739,-0.006253719,263.6166201,261.0090666,0.00999028,224.07,223.48,0.002640057,1,1,2019,MTD,1/1/2019
1024,O‘ahu Upscale,0.808993576,0.796819128,0.012174448,190.6112724,189.2289937,0.007304793,154.2,150.78,0.022682053,1,1,2019,MTD,1/1/2019
1025,O‘ahu Upper Midscale,0.83663541,0.842247521,-0.00561211,155.2007272,152.4328209,0.018158204,129.85,128.39,0.011371602,1,1,2019,MTD,1/1/2019
1026,O‘ahu Midscale & Economy,0.860585437,0.894440779,-0.033855342,136.3032602,136.5170038,-0.001565692,117.3,122.11,-0.039390713,1,1,2019,MTD,1/1/2019
1027,Maui County,0.753182345,0.794038396,-0.040856051,434.2102757,436.0296655,-0.004172628,327.04,346.22,-0.055398302,1,1,2019,MTD,1/1/2019
1028,Wailea,0.840224072,0.863307554,-0.023083483,632.3812799,662.0273345,-0.044780711,531.34,571.53,-0.070320018,1,1,2019,MTD,1/1/2019
1029,Lahaina/Kā‘anapali/Kapalua,0.740195591,0.794569702,-0.054374111,371.0043165,357.3600755,0.038180653,274.62,283.95,-0.032857898,1,1,2019,MTD,1/1/2019
1030,Other Maui County,0.769762464,0.793366066,-0.023603603,511.8054731,535.7312864,-0.044660101,393.97,425.03,-0.073077195,1,1,2019,MTD,1/1/2019
1031,Maui County Luxury,0.758099482,0.785505336,-0.027405855,706.1190749,741.2346683,-0.047374462,535.31,582.24,-0.080602501,1,1,2019,MTD,1/1/2019
1032,Maui County Upper Upscale & Upscale,0.753074408,0.801648519,-0.048574112,347.337288,337.9773389,0.027694014,261.57,270.94,-0.034583303,1,1,2019,MTD,1/1/2019
1033,Island of Hawai‘i,0.767589258,0.837305144,-0.069715886,298.302767,283.9191405,0.050660996,228.97,237.73,-0.036848526,1,1,2019,MTD,1/1/2019
1034,Kohala Coast,0.763215054,0.796728814,-0.03351376,423.4127136,407.1040379,0.040060216,323.15,324.35,-0.003699707,1,1,2019,MTD,1/1/2019
1035,Kaua‘i,0.749143543,0.828057596,-0.078914053,321.6068294,302.8967773,0.06177039,240.93,250.82,-0.039430667,1,1,2019,MTD,1/1/2019
1036,State of Hawai‘i,0.794889039,0.822972928,-0.028083889,298.8544087,295.0253439,0.012978766,237.56,242.8,-0.021581549,1,1,2019,YTD,1/1/2019
1037,Luxury Class,0.733577534,0.773835422,-0.040257888,606.8404117,612.1426539,-0.008661775,445.16,473.7,-0.060249103,1,1,2019,YTD,1/1/2019
1038,Upper Upscale Class,0.82372359,0.846993143,-0.023269553,293.8320294,285.4715285,0.029286637,242.04,241.79,0.001033955,1,1,2019,YTD,1/1/2019
1039,Upscale Class,0.75272473,0.784763412,-0.032038682,225.7969548,218.6843156,0.032524688,169.96,171.62,-0.009672532,1,1,2019,YTD,1/1/2019
1040,Upper Midscale Class,0.830337828,0.842907089,-0.012569261,165.7492296,162.1484908,0.022206428,137.63,136.68,0.006950541,1,1,2019,YTD,1/1/2019
1041,Midscale & Economy Class,0.822881879,0.874642052,-0.051760173,196.9179728,189.0182579,0.041793396,162.04,165.32,-0.01984031,1,1,2019,YTD,1/1/2019
1042,O‘ahu ,0.825643852,0.831134198,-0.005490346,242.6975655,239.4495569,0.01356448,200.38,199.01,0.006884076,1,1,2019,YTD,1/1/2019
1043,Waikīkī ,0.830888882,0.840175094,-0.009286212,238.2746897,235.5271308,0.011665573,197.98,197.88,0.000505357,1,1,2019,YTD,1/1/2019
1044,Other O‘ahu ,0.794941026,0.777469466,0.01747156,269.7585195,264.6100241,0.019456918,214.44,205.73,0.042337044,1,1,2019,YTD,1/1/2019
1045,O‘ahu Luxury,0.686058493,0.70009157,-0.014033077,527.6857671,524.5902084,0.005900908,362.02,367.26,-0.014267821,1,1,2019,YTD,1/1/2019
1046,O‘ahu Upper Upscale ,0.84997002,0.856223739,-0.006253719,263.6166201,261.0090666,0.00999028,224.07,223.48,0.002640057,1,1,2019,YTD,1/1/2019
1047,O‘ahu Upscale,0.808993576,0.796819128,0.012174448,190.6112724,189.2289937,0.007304793,154.2,150.78,0.022682053,1,1,2019,YTD,1/1/2019
1048,O‘ahu Upper Midscale,0.83663541,0.842247521,-0.00561211,155.2007272,152.4328209,0.018158204,129.85,128.39,0.011371602,1,1,2019,YTD,1/1/2019
1049,O‘ahu Midscale & Economy,0.860585437,0.894440779,-0.033855342,136.3032602,136.5170038,-0.001565692,117.3,122.11,-0.039390713,1,1,2019,YTD,1/1/2019
1050,Maui County,0.753182345,0.794038396,-0.040856051,434.2102757,436.0296655,-0.004172628,327.04,346.22,-0.055398302,1,1,2019,YTD,1/1/2019
1051,Wailea,0.840224072,0.863307554,-0.023083483,632.3812799,662.0273345,-0.044780711,531.34,571.53,-0.070320018,1,1,2019,YTD,1/1/2019
1052,Lahaina/Kā‘anapali/Kapalua,0.740195591,0.794569702,-0.054374111,371.0043165,357.3600755,0.038180653,274.62,283.95,-0.032857898,1,1,2019,YTD,1/1/2019
1053,Other Maui County,0.769762464,0.793366066,-0.023603603,511.8054731,535.7312864,-0.044660101,393.97,425.03,-0.073077195,1,1,2019,YTD,1/1/2019
1054,Maui County Luxury,0.758099482,0.785505336,-0.027405855,706.1190749,741.2346683,-0.047374462,535.31,582.24,-0.080602501,1,1,2019,YTD,1/1/2019
1055,Maui County Upper Upscale & Upscale,0.753074408,0.801648519,-0.048574112,347.337288,337.9773389,0.027694014,261.57,270.94,-0.034583303,1,1,2019,YTD,1/1/2019
1056,Island of Hawai‘i,0.767589258,0.837305144,-0.069715886,298.302767,283.9191405,0.050660996,228.97,237.73,-0.036848526,1,1,2019,YTD,1/1/2019
1057,Kohala Coast,0.763215054,0.796728814,-0.03351376,423.4127136,407.1040379,0.040060216,323.15,324.35,-0.003699707,1,1,2019,YTD,1/1/2019
1058,Kaua‘i,0.749143543,0.828057596,-0.078914053,321.6068294,302.8967773,0.06177039,240.93,250.82,-0.039430667,1,1,2019,YTD,1/1/2019
1059,State of Hawai‘i,0.83445896,0.860497527,-0.026038567,289.9168866,293.5109904,-0.01224521,241.92,252.57,-0.042166528,28,2,2019,MTD,2/28/2019
1060,Luxury Class,0.778844476,0.812566434,-0.033721958,574.273996,586.9119446,-0.021532955,447.27,476.9,-0.062130426,28,2,2019,MTD,2/28/2019
1061,Upper Upscale Class,0.854314499,0.891882645,-0.037568146,285.9539856,285.5607228,0.00137716,244.29,254.69,-0.040833955,28,2,2019,MTD,2/28/2019
1062,Upscale Class,0.798048085,0.818291174,-0.020243089,226.3284644,222.7411763,0.016105186,180.62,182.27,-0.009052505,28,2,2019,MTD,2/28/2019
1063,Upper Midscale Class,0.888030175,0.878260915,0.00976926,167.2791279,164.9811678,0.013928621,148.55,144.9,0.025189786,28,2,2019,MTD,2/28/2019
1064,Midscale & Economy Class,0.853494845,0.887175138,-0.033680292,180.6945728,193.7774632,-0.067515026,154.22,171.91,-0.102902682,28,2,2019,MTD,2/28/2019
1065,O‘ahu ,0.864189059,0.874535573,-0.010346515,236.8695419,234.1567787,0.011585243,204.7,204.78,-0.000390663,28,2,2019,MTD,2/28/2019
1066,Waikīkī ,0.865522919,0.88089472,-0.0153718,232.3953995,230.1443281,0.009781129,201.14,202.73,-0.007842944,28,2,2019,MTD,2/28/2019
1067,Other O‘ahu ,0.856381041,0.836789109,0.019591931,263.3394024,259.2291349,0.015855731,225.52,216.92,0.039645952,28,2,2019,MTD,2/28/2019
1068,O‘ahu Luxury,0.730519481,0.734061393,-0.003541913,486.7571858,487.142952,-0.000791895,355.59,357.59,-0.005592998,28,2,2019,MTD,2/28/2019
1069,O‘ahu Upper Upscale ,0.86953394,0.905596559,-0.036062619,255.8412558,252.8583947,0.011796567,222.46,228.99,-0.028516529,28,2,2019,MTD,2/28/2019
1070,O‘ahu Upscale,0.860201897,0.839233162,0.020968734,195.3413051,192.549661,0.014498307,168.03,161.59,0.039853951,28,2,2019,MTD,2/28/2019
1071,O‘ahu Upper Midscale,0.901498651,0.880750907,0.020747744,158.4979581,155.2708838,0.020783512,142.89,136.75,0.044899452,28,2,2019,MTD,2/28/2019
1072,O‘ahu Midscale & Economy,0.917307397,0.925092265,-0.007784869,142.7871212,141.2288528,0.011033641,130.98,130.65,0.002525832,28,2,2019,MTD,2/28/2019
1073,Maui County,0.802767457,0.815839931,-0.013072474,419.9672319,432.6551311,-0.029325664,337.14,352.98,-0.044875064,28,2,2019,MTD,2/28/2019
1074,Wailea,0.877620784,0.908060945,-0.030440161,623.0963757,651.737595,-0.043945937,546.84,591.82,-0.076002839,28,2,2019,MTD,2/28/2019
1075,Lahaina/Kā‘anapali/Kapalua,0.789547966,0.80590106,-0.016353094,361.3086626,366.7062869,-0.014719203,285.27,295.53,-0.034717288,28,2,2019,MTD,2/28/2019
1076,Other Maui County,0.819639983,0.828416843,-0.008776861,492.0866475,513.8403464,-0.042335521,403.33,425.67,-0.05248197,28,2,2019,MTD,2/28/2019
1077,Maui County Luxury,0.809984948,0.815194323,-0.005209374,676.1618184,697.928677,-0.031187798,547.68,568.95,-0.037384656,28,2,2019,MTD,2/28/2019
1078,Maui County Upper Upscale & Upscale,0.811702128,0.824312753,-0.012610626,345.8241241,347.8676544,-0.005874447,280.71,286.75,-0.021063644,28,2,2019,MTD,2/28/2019
1079,Island of Hawai‘i,0.818281399,0.891261202,-0.072979803,284.6883184,302.1016024,-0.057640489,232.96,269.25,-0.134781801,28,2,2019,MTD,2/28/2019
1080,Kohala Coast,0.818369048,0.880478471,-0.062109423,394.6502189,424.2827467,-0.069841463,322.97,373.57,-0.135449849,28,2,2019,MTD,2/28/2019
1081,Kaua‘i,0.750676437,0.844730065,-0.094053627,306.1056437,310.115529,-0.012930295,229.79,261.96,-0.122805008,28,2,2019,MTD,2/28/2019
1082,State of Hawai‘i,0.813513258,0.840781212,-0.027267954,294.4162818,294.2898147,0.000429736,239.51,247.43,-0.032009053,28,2,2019,YTD,2/28/2019
1083,Luxury Class,0.755057394,0.792216241,-0.037158848,590.9003122,599.8611764,-0.01493823,446.16,475.22,-0.061150625,28,2,2019,YTD,2/28/2019
1084,Upper Upscale Class,0.83824131,0.868296636,-0.030055326,290.021607,285.5150078,0.015784106,243.11,247.91,-0.019361865,28,2,2019,YTD,2/28/2019
1085,Upscale Class,0.774234119,0.800674892,-0.026440773,226.0569551,220.6519653,0.024495544,175.02,176.67,-0.009339446,28,2,2019,YTD,2/28/2019
1086,Upper Midscale Class,0.85650552,0.859685176,-0.003179656,165.6615105,163.5218597,0.0130848,141.89,140.58,0.009318537,28,2,2019,YTD,2/28/2019
1087,Midscale & Economy Class,0.837410066,0.880589957,-0.043179891,189.0708469,191.293754,-0.011620385,158.33,168.45,-0.060077174,28,2,2019,YTD,2/28/2019
1088,O‘ahu ,0.843658976,0.851731461,-0.008072485,239.6943036,236.8704787,0.011921388,202.22,201.75,0.002329616,28,2,2019,YTD,2/28/2019
1089,Waikīkī ,0.847000449,0.859499662,-0.012499213,235.2234152,232.9089913,0.009937031,199.23,200.19,-0.004795444,28,2,2019,YTD,2/28/2019
1090,Other O‘ahu ,0.824098999,0.805621161,0.018477838,266.5928252,261.9575862,0.017694616,219.7,211.04,0.041034875,28,2,2019,YTD,2/28/2019
1091,O‘ahu Luxury,0.707158622,0.716212842,-0.009054219,507.620374,506.3757483,0.002457909,358.97,362.67,-0.010202112,28,2,2019,YTD,2/28/2019
1092,O‘ahu Upper Upscale ,0.859254592,0.879654908,-0.020400316,259.8824728,257.0268776,0.011110103,223.31,226.09,-0.012295988,28,2,2019,YTD,2/28/2019
1093,O‘ahu Upscale,0.83329583,0.816947822,0.016348007,192.9285142,190.8478925,0.010901989,160.77,155.91,0.03117183,28,2,2019,YTD,2/28/2019
1094,O‘ahu Upper Midscale,0.866058437,0.860520314,0.005538123,155.8803751,153.8113629,0.013451621,135,132.36,0.019945603,28,2,2019,YTD,2/28/2019
1095,O‘ahu Midscale & Economy,0.887504333,0.908987247,-0.021482914,139.4836777,138.7927543,0.004978094,123.79,126.16,-0.018785669,28,2,2019,YTD,2/28/2019
1096,Maui County,0.77671232,0.804384887,-0.027672568,427.2246947,434.4053854,-0.01652993,331.83,349.43,-0.050367742,28,2,2019,YTD,2/28/2019
1097,Wailea,0.857971664,0.884546452,-0.026574788,627.8739702,657.0142532,-0.044352589,538.7,581.16,-0.073060775,28,2,2019,YTD,2/28/2019
1098,Lahaina/Kā‘anapali/Kapalua,0.763613609,0.799947296,-0.036333687,366.2474164,361.8285777,0.01221252,279.67,289.44,-0.033754837,28,2,2019,YTD,2/28/2019
1099,Other Maui County,0.793433151,0.810000333,-0.016567183,502.1382919,525.1061588,-0.043739474,398.41,425.34,-0.063314055,28,2,2019,YTD,2/28/2019
1100,Maui County Luxury,0.782715077,0.799595025,-0.016879948,691.4115394,720.2817236,-0.040081795,541.18,575.93,-0.060337194,28,2,2019,YTD,2/28/2019
1101,Maui County Upper Upscale & Upscale,0.780897732,0.812404427,-0.031506695,346.5908487,342.7398489,0.011235927,270.65,278.44,-0.027977302,28,2,2019,YTD,2/28/2019
1102,Island of Hawai‘i,0.791646546,0.862911409,-0.071264863,291.62429,292.8315985,-0.004122877,230.86,252.69,-0.086390439,28,2,2019,YTD,2/28/2019
1103,Kohala Coast,0.789389831,0.836474414,-0.047084583,409.2616123,415.6855263,-0.015453783,323.07,347.71,-0.070863651,28,2,2019,YTD,2/28/2019
1104,Kaua‘i,0.749871018,0.835969954,-0.086098936,314.242433,306.358525,0.025734254,235.64,256.11,-0.079926594,28,2,2019,YTD,2/28/2019
1105,State of Hawai‘i,0.796178108,0.823160233,-0.026982125,284.9027043,288.0279117,-0.010850363,226.83,237.09,-0.043274706,1,3,2019,MTD,3/1/2019
1106,Luxury Class,0.759419562,0.793310295,-0.033890733,583.1002791,601.671483,-0.03086602,442.82,477.31,-0.072259119,1,3,2019,MTD,3/1/2019
1107,Upper Upscale Class,0.818667362,0.85194346,-0.033276098,278.0488959,276.5769025,0.005322185,227.63,235.63,-0.033951534,1,3,2019,MTD,3/1/2019
1108,Upscale Class,0.75914144,0.784059892,-0.024918453,211.6841176,209.9864999,0.008084414,160.7,164.64,-0.023931001,1,3,2019,MTD,3/1/2019
1109,Upper Midscale Class,0.814673576,0.817790089,-0.003116513,154.3278292,153.9400533,0.002519006,125.73,125.89,-0.001270951,1,3,2019,MTD,3/1/2019
1110,Midscale & Economy Class,0.820233996,0.851324314,-0.031090318,182.4273563,180.9332419,0.008257822,149.63,154.03,-0.028565864,1,3,2019,MTD,3/1/2019
1111,O‘ahu ,0.804223231,0.82740474,-0.023181509,229.4971154,229.8989996,-0.001748091,184.57,190.22,-0.02970245,1,3,2019,MTD,3/1/2019
1112,Waikīkī ,0.804220751,0.834904602,-0.030683852,223.6658575,223.3675029,0.001335712,179.88,186.49,-0.03544426,1,3,2019,MTD,3/1/2019
1113,Other O‘ahu ,0.804237751,0.782899411,0.021338339,263.6308168,271.2325118,-0.028026489,212.02,212.35,-0.001554038,1,3,2019,MTD,3/1/2019
1114,O‘ahu Luxury,0.692897338,0.706744868,-0.01384753,478.415452,497.9151592,-0.03916271,331.49,351.9,-0.057999432,1,3,2019,MTD,3/1/2019
1115,O‘ahu Upper Upscale ,0.819909762,0.865539341,-0.045629578,249.580677,248.4803784,0.004428111,204.63,215.07,-0.048542335,1,3,2019,MTD,3/1/2019
1116,O‘ahu Upscale,0.788118396,0.77982428,0.008294116,185.7576459,184.9497439,0.004368225,146.4,144.23,0.015045414,1,3,2019,MTD,3/1/2019
1117,O‘ahu Upper Midscale,0.818335327,0.819599676,-0.001264348,147.3025827,146.1017273,0.00821931,120.54,119.74,0.006681142,1,3,2019,MTD,3/1/2019
1118,O‘ahu Midscale & Economy,0.849144068,0.872113615,-0.022969548,130.9022266,130.9475235,-0.000345916,111.15,114.2,-0.026707531,1,3,2019,MTD,3/1/2019
1119,Maui County,0.797803501,0.795851734,0.001951767,420.5240608,427.4915012,-0.01629843,335.5,340.22,-0.013873376,1,3,2019,MTD,3/1/2019
1120,Wailea,0.906357515,0.88753786,0.018819655,641.7571255,665.008664,-0.034964264,581.66,590.22,-0.014503067,1,3,2019,MTD,3/1/2019
1121,Lahaina/Kā‘anapali/Kapalua,0.791656119,0.795112276,-0.003456157,348.4811308,348.2778976,0.000583538,275.88,276.92,-0.003755597,1,3,2019,MTD,3/1/2019
1122,Other Maui County,0.805649633,0.796787464,0.008862169,510.8779966,527.5197555,-0.031547176,411.59,420.32,-0.02076989,1,3,2019,MTD,3/1/2019
1123,Maui County Luxury,0.825437847,0.820662848,0.004774999,702.383203,730.226935,-0.038130245,579.77,599.27,-0.03253959,1,3,2019,MTD,3/1/2019
1124,Maui County Upper Upscale & Upscale,0.799065458,0.797018372,0.002047086,330.0529338,329.6117006,0.001338646,263.73,262.71,0.003882608,1,3,2019,MTD,3/1/2019
1125,Island of Hawai‘i,0.791997509,0.848897164,-0.056899655,272.1425283,286.0558883,-0.048638607,215.54,242.83,-0.112383149,1,3,2019,MTD,3/1/2019
1126,Kohala Coast,0.800365591,0.814755096,-0.014389504,385.4282452,413.5881614,-0.068086853,308.48,336.97,-0.084547586,1,3,2019,MTD,3/1/2019
1127,Kaua‘i,0.743851877,0.831961522,-0.088109645,286.4234952,299.9588684,-0.045124097,213.06,249.55,-0.146223202,1,3,2019,MTD,3/1/2019
1128,State of Hawai‘i,0.807844212,0.834706529,-0.026862317,292.0671058,292.1610974,-0.000321712,235.94,243.87,-0.032517325,1,3,2019,YTD,3/1/2019
1129,Luxury Class,0.76082946,0.793988614,-0.033159154,594.2046634,601.671816,-0.012410674,452.09,477.72,-0.053650674,1,3,2019,YTD,3/1/2019
1130,Upper Upscale Class,0.829863333,0.862282122,-0.032418789,285.705557,281.7645879,0.013986744,237.1,242.96,-0.024119197,1,3,2019,YTD,3/1/2019
1131,Upscale Class,0.768531583,0.794814518,-0.026282935,221.5669051,217.3537208,0.019383999,170.28,172.76,-0.014355175,1,3,2019,YTD,3/1/2019
1132,Upper Midscale Class,0.84512768,0.843599045,0.001528634,159.5803342,159.0001614,0.003648882,134.87,134.13,0.005517036,1,3,2019,YTD,3/1/2019
1133,Midscale & Economy Class,0.831493864,0.870509569,-0.039015705,186.8135212,187.8037824,-0.00527285,155.33,163.48,-0.049853193,1,3,2019,YTD,3/1/2019
1134,O‘ahu ,0.829807924,0.843353542,-0.013545619,236.3114543,234.5152483,0.007659229,196.09,197.78,-0.008544848,1,3,2019,YTD,3/1/2019
1135,Waikīkī ,0.831951871,0.851029549,-0.019077678,231.398273,229.6856575,0.007456345,192.51,195.47,-0.015142989,1,3,2019,YTD,3/1/2019
1136,Other O‘ahu ,0.817257902,0.797794781,0.019463122,265.5888334,265.0926343,0.001871795,217.05,211.49,0.026289659,1,3,2019,YTD,3/1/2019
1137,O‘ahu Luxury,0.702246402,0.712951651,-0.010705249,497.6948235,503.4869157,-0.011503958,349.5,358.96,-0.026353911,1,3,2019,YTD,3/1/2019
1138,O‘ahu Upper Upscale ,0.845143355,0.874792879,-0.029649524,256.496911,254.1148021,0.009374145,216.78,222.3,-0.024831309,1,3,2019,YTD,3/1/2019
